id,evaluationsId,url,title,extra_null_column
216,16,http://www.mtss.go.cr/elministerio/despacho/covid-19-mtss/plan_proteger/bono_proteger.html#1836,"Bono Proteger"
217,16,http://www.mtss.go.cr/elministerio/despacho/rpl/Reforma_%20Procesal_Laboral.html,"Reforma Procesal Laboral"
218,16,http://www.mtss.go.cr/tramites-servicios/catalogo-tramites/ferias-agricultor.html,"Registro Ferias del Agricultor"
219,13,https://www.bancopopular.fi.cr/,"Sitio Oficial Banco Popular y de Desarrollo Comunal"
220,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FDirecci%C3%B3n%20Banca%20de%20Personas&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7B64A179C7%2D524B%2D42A4%2DA9DF%2D87BE555CA238%7D,"Informes Inicio"
221,13,https://www.bancopopular.fi.cr/Personas/credito/solper/Paginas/frm_credingprop.aspx,"Soluciones Personales frm_credingprop"
222,13,https://www.bancopopular.fi.cr/segucont/Paginas/default.aspx,"Seguridad Inicio"
223,13,https://www.bancopopular.fi.cr/Sociedades/Paginas/default.aspx,"Sociedades Inicio"
224,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FDirecci%C3%B3n%20Banca%20Social&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7B4DD89AB3%2D18A1%2D4EC2%2D94F9%2D5E3479D8BB2C%7D,"Informes Inicio"
225,13,https://www.bancopopular.fi.cr/Contactenos/Paginas/BPPromociones.aspx,"Contáctenos Promociones"
226,13,https://www.bancopopular.fi.cr/BancaSocial/Paginas/default.aspx,"Banca Social "
227,13,https://www.bancopopular.fi.cr/AuditoriaInterna/Paginas/R-A.aspx,"Auditoria Interna R-A"
228,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FDirecci%C3%B3n%20Soporte%20al%20Negocio&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7B4DD89AB3%2D18A1%2D4EC2%2D94F9%2D5E3479D8BB2C%7D,"Informes Inicio"
229,13,https://www.bancopopular.fi.cr/Contraloria/Paginas/default.aspx,"Contraloria Servicios Inicio"
230,13,https://www.bancopopular.fi.cr/Empresas/Paginas/cuentacorrienteempresarial.aspx,"Empresas cuentacorrienteempresarial"
231,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FDirecci%C3%B3n%20Soporte%20Administrativo&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7B4DD89AB3%2D18A1%2D4EC2%2D94F9%2D5E3479D8BB2C%7D,"Informes Inicio"
232,13,https://www.bancopopular.fi.cr/Empresas/Paginas/domicdepagos.aspx,"Empresas domicdepagos"
233,13,https://www.bancopopular.fi.cr/BancaSocial/SolucionesVivienda,"Soluciones de Vivienda Inicio"
234,13,https://www.bancopopular.fi.cr/Empresas/Paginas/Credito-Corporativo.aspx,"Empresas Credito-Corporativo"
235,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FDirecci%C3%B3n%20Jur%C3%ADdica&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7B64A179C7%2D524B%2D42A4%2DA9DF%2D87BE555CA238%7D,"Informes Inicio"
236,13,https://www.bancopopular.fi.cr/Reglamentos,"Reglamentos y Contratos Inicio"
237,13,https://www.bancopopular.fi.cr/Personas/Paginas/afiliación-conexión-bp.aspx,"Personas afiliación-conexión-bp"
238,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Finales%20de%20Gestin%2FGerencia%20General%20Corporativa&FolderCTID=0x012000C33C072D81126E4EA006C90F1C27A9B7&View=%7BB0FADA5C%2D4230%2D4612%2DBECF%2D6265A05555A1%7D,"Informes Inicio"
239,13,https://www.bancopopular.fi.cr/Nosotros/Informes/Paginas/default.aspx?RootFolder=%2FNosotros%2FInformes%2FInformes%20Financieros%2FInformes%202006%2D2015%2FInformes%20Financieros%20Intermedios&FolderCTID=0x012000187BE12021006140966D8FCD30EF9690&View=%7B48B8A496%2D8F52%2D437F%2DB1B7%2D8FCDF52924EB%7D,"Informes Inicio"
240,13,https://www.bancopopular.fi.cr/Contactenos/CAJEROS/Paginas/CARTAGO.aspx,"CARTAGO"
